ED_ID_CSV,COUNTY,PROVINCE,GEOGDESC,T1_1AGETT_2006,T2_1PLBP_2006,T2_1PLN_2006,T2_1IEN_2006,T2_1LTN_2006,T2_1LTBP_2006,PLN_PRE_2006,T1_1AGETT_2011,T1_2T_2011,T2_1PLBP_2011,T2_1IEN_2011,T2_1PLN_2011,PLN_PRE_2011,T1_1AGETT_2016,T1_2T_2016,T2_1PLBP_2016,T2_1IEN_2016,T2_1PLN_2016,T2_5PL_2016,PLN_PRE_2016
147024,LOUTH,Leinster,Greenore,936,1,0,895,0,0,0.00,1169,1169,1,1093,1,0.09,1200,1200,2,1129,2,2,0.17
97084,KILKENNY,Leinster,Pleberstown,171,0,0,162,0,0,0.00,178,178,0,174,0,0.00,200,200,0,194,0,0,0.00
77037,KERRY,Munster,Ceannúigh / Máistir Gaoithe,248,0,0,227,0,0,0.00,233,233,0,210,0,0.00,212,212,0,197,0,0,0.00
157149,MAYO,Connacht,Tumgesh,323,0,0,285,0,0,0.00,360,360,0,317,0,0.00,366,366,0,324,0,0,0.00
57082,DONEGAL,Ulster,Gortnavern,1009,13,13,934,0,0,1.29,1174,1174,3,1087,2,0.17,1191,1191,4,1102,2,4,0.17
207044,SLIGO,Connacht,Glencar,215,0,0,203,0,0,0.00,215,215,0,203,0,0.00,236,236,1,218,1,1,0.42
67036,GALWAY,Connacht,Belleville,501,0,0,468,0,0,0.00,576,576,0,550,0,0.00,620,620,4,598,6,7,0.97
247044,WEXFORD,Leinster,Edermine,1353,10,10,1250,11,11,0.74,1474,1474,14,1369,14,0.95,1491,1491,10,1379,13,6,0.87
107038,LAOIS,Leinster,Curraclone,205,1,1,186,10,10,0.49,229,229,0,209,0,0.00,266,266,0,245,0,0,0.00
207051,SLIGO,Connacht,Kilmacteige,234,0,0,219,0,0,0.00,242,242,0,214,0,0.00,224,224,0,202,0,0,0.00
57025,DONEGAL,Ulster,An Cheathrú Chaol,848,0,0,782,0,0,0.00,885,885,0,805,0,0.00,832,832,2,750,2,1,0.24
47264,CORK,Munster,Murragh,421,0,0,404,0,0,0.00,464,464,0,437,0,0.00,521,521,0,502,0,0,0.00
167073,MEATH,Leinster,Rahinstown,477,3,4,459,0,0,0.84,488,488,5,469,5,1.02,496,496,2,479,2,2,0.40
127099,LIMERICK,Munster,Kilscannell,478,0,0,466,0,0,0.00,534,534,0,510,0,0.00,513,513,1,496,1,1,0.19
67136,GALWAY,Connacht,Killogilleen,637,1,0,594,0,0,0.00,818,818,0,757,0,0.00,906,906,7,843,7,8,0.77
97053,KILKENNY,Leinster,Johnstown,867,9,9,831,0,0,1.04,894,894,5,845,5,0.56,851,851,5,822,5,5,0.59
48043,CORK,Munster,Mahon B,4219,35,35,3851,7,6,0.83,4843,4843,222,4086,233,4.81,4937,4937,157,4200,171,187,3.46
227020,WATERFORD,Munster,Carriglea,562,0,0,520,0,0,0.00,562,562,0,536,0,0.00,533,533,3,505,3,3,0.56
127112,LIMERICK,Munster,Mountcollins,507,1,1,472,0,0,0.20,490,490,1,447,1,0.20,486,486,0,446,0,0,0.00
97108,KILKENNY,Leinster,Tullaroan,306,5,5,290,0,0,1.63,305,305,0,287,0,0.00,298,298,0,287,0,0,0.00
197075,ROSCOMMON,Connacht,Killukin,224,0,0,215,0,0,0.00,207,207,0,198,0,0.00,193,193,0,188,0,0,0.00
37106,CLARE,Munster,Knock,228,0,0,206,0,0,0.00,244,244,0,216,0,0.00,243,243,0,211,0,0,0.00
237016,WESTMEATH,Leinster,Bellanalack,452,4,4,425,0,0,0.88,563,563,15,517,16,2.84,579,579,9,535,10,11,1.73
268030,DUBLIN,Leinster,Cabra East A,5249,229,229,3915,62,59,4.36,5163,5163,158,3626,178,3.45,5650,5650,121,3926,187,123,3.31
177037,MONAGHAN,Ulster,Drumcarrow,370,2,2,345,3,3,0.54,444,444,0,417,0,0.00,462,462,0,439,0,0,0.00
267150,DUBLIN,Leinster,Templeogue-Kimmage Manor,4220,28,28,3919,5,5,0.66,4637,4637,30,4268,33,0.71,4856,4856,15,4525,16,17,0.33
268042,DUBLIN,Leinster,Clontarf East B,6542,76,81,5824,25,26,1.24,6759,6759,83,6048,92,1.36,7107,7107,63,6297,69,79,0.97
47277,CORK,Munster,Rathcooney (Part Rural),7078,69,69,6748,14,14,0.97,8181,8181,160,7496,166,2.03,8574,8574,149,7982,152,177,1.77
177050,MONAGHAN,Ulster,Killylough,551,1,1,539,0,0,0.18,568,568,2,538,3,0.53,575,575,0,557,0,0,0.00
87017,KILDARE,Leinster,Carbury,1717,0,0,1619,41,40,0.00,1850,1850,2,1756,2,0.11,1913,1913,1,1828,3,3,0.16
187082,OFFALY,Leinster,Templeharry,158,0,0,147,0,0,0.00,212,212,4,191,4,1.89,229,229,4,197,4,4,1.75
47020,CORK,Munster,Ballyarthur,228,0,0,217,0,0,0.00,304,304,0,295,0,0.00,308,308,0,301,0,0,0.00
127069,LIMERICK,Munster,Fedamore,1083,0,0,1051,2,2,0.00,1222,1222,4,1181,5,0.41,1257,1257,14,1190,14,16,1.11
247029,WEXFORD,Leinster,Cahore,371,2,2,350,1,1,0.54,415,415,0,388,0,0.00,439,439,0,407,0,0,0.00
227080,WATERFORD,Munster,Reisk,944,2,2,907,0,0,0.21,1123,1123,2,1066,2,0.18,1144,1144,2,1095,2,1,0.17
47029,CORK,Munster,Ballyhoolahan,277,10,10,255,0,0,3.61,277,277,0,258,0,0.00,275,275,0,261,0,0,0.00
268092,DUBLIN,Leinster,Kimmage C,2864,52,55,2385,8,8,1.92,2944,2944,58,2400,64,2.17,3043,3043,40,2500,46,41,1.51
167003,MEATH,Leinster,Ardcath,1869,12,12,1789,1,0,0.64,1911,1911,14,1793,14,0.73,1949,1949,14,1834,14,16,0.72
227043,WATERFORD,Munster,Glenwilliam,175,0,0,160,0,0,0.00,180,180,0,169,0,0.00,164,164,0,146,0,0,0.00
268012,DUBLIN,Leinster,Ballygall A,3304,73,65,2917,17,18,1.97,3442,3442,93,2932,96,2.79,3606,3606,90,3068,99,105,2.75
47077,CORK,Munster,Carrigtohill,4830,126,129,4275,34,35,2.67,6665,6665,459,5351,485,7.28,7334,7334,571,6048,634,737,8.64
157021,MAYO,Connacht,Ballinrobe,3127,202,201,2474,44,49,6.43,3678,3678,358,2741,388,10.55,3770,3770,283,2960,312,359,8.28
237081,WESTMEATH,Leinster,Multyfarnham,466,2,2,420,3,4,0.43,605,605,4,535,4,0.66,629,629,0,569,0,0,0.00
247116,WEXFORD,Leinster,Wells,629,3,3,594,0,0,0.48,755,755,8,702,9,1.19,765,765,5,700,5,5,0.65
77049,KERRY,Munster,Clogherbrien,1549,0,0,1489,0,0,0.00,1645,1645,6,1512,6,0.36,1478,1478,2,1407,2,1,0.14
48054,CORK,Munster,South Gate A,1608,144,143,914,10,10,8.89,2003,2003,210,968,215,10.73,2163,2163,96,1038,110,100,5.09
267068,DUBLIN,Leinster,Dún Laoghaire-Glasthule,2593,29,30,2275,0,0,1.16,2760,2760,37,2364,33,1.20,2807,2807,15,2471,11,16,0.39
268004,DUBLIN,Leinster,Arran Quay D,3345,81,83,2701,47,46,2.48,3218,3218,85,2406,91,2.83,3109,3109,60,2079,69,65,2.22
227088,WATERFORD,Munster,Tinnasaggart,86,0,0,78,0,0,0.00,98,98,0,91,0,0.00,86,86,0,82,0,0,0.00
268058,DUBLIN,Leinster,Drumcondra South A,3880,100,110,3267,22,20,2.84,4571,4571,140,3717,145,3.17,5064,5064,126,3875,126,136,2.49
87021,KILDARE,Leinster,Carrigeen,574,2,2,539,4,4,0.35,624,624,18,565,18,2.88,624,624,2,575,1,2,0.16
247046,WEXFORD,Leinster,Enniscorthy Urban,2610,84,88,2274,12,12,3.37,2384,2384,61,1946,66,2.77,2666,2666,44,2073,47,47,1.76
67090,GALWAY,Connacht,Drumkeary,564,0,0,529,0,0,0.00,573,573,0,542,0,0.00,589,589,0,550,0,1,0.00
67075,GALWAY,Connacht,Cummer,932,0,0,862,0,0,0.00,1079,1079,0,1016,0,0.00,1151,1151,6,1051,6,6,0.52
27046,CAVAN,Ulster,Drung,543,0,0,520,0,0,0.00,539,539,0,510,0,0.00,524,524,0,510,0,0,0.00
267006,DUBLIN,Leinster,Ballinascorney,740,10,10,616,15,15,1.35,804,804,11,702,12,1.49,921,921,33,803,37,42,4.02
77148,KERRY,Munster,Rathmore,1622,107,108,1434,2,2,6.66,1838,1838,170,1560,171,9.30,1812,1812,179,1532,180,187,9.93
77071,KERRY,Munster,Duagh,468,2,2,445,0,0,0.43,512,512,7,473,7,1.37,532,532,2,487,2,3,0.38
37077,CLARE,Munster,Kilkee,1196,57,56,1028,1,1,4.68,1037,1037,23,922,20,1.93,917,917,9,825,9,15,0.98
167011,MEATH,Leinster,Bective,1023,0,0,977,2,2,0.00,1132,1132,4,1079,4,0.35,1119,1119,2,1057,2,5,0.18
228036,WATERFORD,Munster,Ticor North,2164,25,25,2071,0,1,1.16,2164,2164,47,1962,52,2.40,2152,2152,22,1982,26,30,1.21
228011,WATERFORD,Munster,Cleaboy,2933,44,42,2684,12,12,1.43,2576,2576,69,2335,73,2.83,2556,2556,73,2322,75,78,2.93
77067,KERRY,Munster,Doon,617,1,0,584,0,0,0.00,695,695,3,654,4,0.58,697,697,0,662,0,0,0.00
127088,LIMERICK,Munster,Kildimo,594,0,0,563,0,0,0.00,666,666,0,635,0,0.00,669,669,7,634,7,7,1.05
77079,KERRY,Munster,Glanlee,210,7,7,180,0,0,3.33,195,195,0,173,0,0.00,174,174,0,167,0,0,0.00
67164,GALWAY,Connacht,Levally,366,0,0,347,0,0,0.00,360,360,0,347,0,0.00,354,354,0,331,0,0,0.00
47155,CORK,Munster,Garrown,258,0,0,217,0,0,0.00,290,290,0,227,0,0.00,275,275,0,233,0,0,0.00
187079,OFFALY,Leinster,Shinrone,919,2,2,877,0,0,0.22,949,949,7,901,7,0.74,965,965,11,909,10,12,1.04
247033,WEXFORD,Leinster,Castle Ellis,1018,3,3,945,0,0,0.29,1094,1094,1,1016,1,0.09,1111,1111,1,1055,1,0,0.09
237021,WESTMEATH,Leinster,Carrick,321,0,0,315,0,0,0.00,310,310,4,299,5,1.61,332,332,4,313,6,6,1.81
67063,GALWAY,Connacht,Clontuskert,226,0,0,215,0,0,0.00,212,212,0,201,0,0.00,218,218,0,199,0,0,0.00
47228,CORK,Munster,Knocknagree,629,1,1,604,0,0,0.16,601,601,6,576,7,1.16,598,598,3,573,3,7,0.50
47206,CORK,Munster,Kilmaclenine,665,2,2,638,0,0,0.30,744,744,11,704,12,1.61,725,725,2,697,2,2,0.28
217078,TIPPERARY,Munster,Garrangibbon,620,1,1,569,0,0,0.16,634,634,4,566,6,0.95,639,639,2,586,2,2,0.31
97105,KILKENNY,Leinster,Tullaghanbrogue,417,0,0,399,0,0,0.00,484,484,7,457,9,1.86,466,466,4,441,4,4,0.86
47052,CORK,Munster,Bishopstown (Part Rural),104,0,0,103,0,0,0.00,217,217,17,166,22,10.14,364,364,18,309,19,20,5.22
228027,WATERFORD,Munster,Mount Sion,743,3,2,667,11,11,0.27,747,747,46,550,50,6.69,849,849,34,603,37,38,4.36
47091,CORK,Munster,Churchtown,852,0,0,801,0,0,0.00,1079,1079,3,978,3,0.28,1165,1165,5,1071,4,4,0.34
47215,CORK,Munster,Kilpatrick,369,0,0,348,0,0,0.00,479,479,9,440,11,2.30,526,526,5,492,5,7,0.95
67114,GALWAY,Connacht,Kilbennan,361,0,0,351,0,0,0.00,376,376,0,354,0,0.00,349,349,0,330,0,0,0.00
117018,LEITRIM,Connacht,Cashel,155,0,0,146,0,0,0.00,164,164,0,153,0,0.00,170,170,0,158,0,0,0.00
268109,DUBLIN,Leinster,North Dock C,3909,166,168,2384,30,28,4.30,4345,4345,183,2706,192,4.42,4214,4214,80,2422,82,75,1.95
267080,DUBLIN,Leinster,Dundrum-Sandyford,5726,77,73,5181,12,13,1.27,6952,6952,250,5812,267,3.84,7688,7688,235,6171,238,255,3.10
247076,WEXFORD,Leinster,Kilmore,1901,4,4,1741,22,25,0.21,2206,2206,14,1987,13,0.59,2246,2246,12,2012,13,16,0.58
237036,WESTMEATH,Leinster,Derrymore,219,0,0,203,0,0,0.00,272,272,0,255,0,0.00,272,272,1,258,1,1,0.37
57098,DONEGAL,Ulster,Killygordon,1012,0,0,963,1,10,0.00,1137,1137,2,1062,2,0.18,1128,1128,3,1059,3,4,0.27
157019,MAYO,Connacht,Baile an Chalaidh,255,6,6,216,0,0,2.35,226,226,0,199,0,0.00,220,220,0,199,0,0,0.00
117073,LEITRIM,Connacht,Rowan,227,0,0,206,0,0,0.00,251,251,0,219,0,0.00,247,247,0,221,0,0,0.00
268068,DUBLIN,Leinster,Finglas South C,2585,4,3,2495,6,6,0.12,2507,2507,16,2401,16,0.64,2645,2645,22,2499,23,22,0.87
257064,WICKLOW,Leinster,Rathdangan,399,4,4,376,0,0,1.00,445,445,0,417,0,0.00,460,460,2,435,2,3,0.43
157065,MAYO,Connacht,Crossmolina North,959,1,1,904,0,0,0.10,1032,1032,2,962,2,0.19,1061,1061,2,1003,2,2,0.19
67067,GALWAY,Connacht,Cloonkeen,450,0,0,426,0,0,0.00,460,460,0,445,0,0.00,461,461,0,438,0,0,0.00
227061,WATERFORD,Munster,Kilronan,164,0,0,155,0,0,0.00,218,218,6,204,6,2.75,214,214,2,198,2,2,0.93
107086,LAOIS,Leinster,Rosenallis,428,0,0,423,0,0,0.00,469,469,0,449,0,0.00,425,425,2,412,2,2,0.47
57063,DONEGAL,Ulster,Fahan,1427,0,0,1343,0,0,0.00,1670,1670,1,1521,0,0.00,1697,1697,2,1504,1,1,0.06
77076,KERRY,Munster,Ennismore,578,0,0,534,0,0,0.00,612,612,0,544,0,0.00,569,569,7,503,7,9,1.23
37052,CLARE,Munster,Drumellihy,399,0,0,384,0,0,0.00,447,447,2,420,2,0.45,417,417,0,396,0,0,0.00
128034,LIMERICK,Munster,Shannon B,489,52,54,310,5,5,11.04,662,662,70,294,77,11.63,925,925,67,390,71,69,7.68
268015,DUBLIN,Leinster,Ballymun A,2096,6,6,1975,10,10,0.29,3678,3678,148,2978,154,4.19,4765,4765,263,3774,287,297,6.02
257078,WICKLOW,Leinster,Wicklow Urban,6856,77,79,6159,90,99,1.15,6761,6761,125,5935,133,1.97,6762,6762,128,6001,131,147,1.94
268112,DUBLIN,Leinster,Pembroke East C,3691,26,25,3042,24,23,0.68,4004,4004,39,3299,43,1.07,3920,3920,18,3360,18,15,0.46
267113,DUBLIN,Leinster,Rathfarnham-Ballyroan,2460,6,6,2331,6,6,0.24,2493,2493,12,2377,13,0.52,2612,2612,12,2458,14,12,0.54
97058,KILKENNY,Leinster,Kilculliheen (part),3466,57,57,3112,10,10,1.64,4811,4811,355,3713,384,7.98,5246,5246,412,4183,429,477,8.18
107041,LAOIS,Leinster,Donore,416,1,1,393,0,0,0.24,486,486,0,465,0,0.00,456,456,0,437,0,0,0.00
37138,CLARE,Munster,Rathclooney,145,0,0,138,0,0,0.00,149,149,0,135,0,0.00,133,133,0,123,0,0,0.00
107033,LAOIS,Leinster,Colt,210,0,0,207,0,0,0.00,187,187,0,184,0,0.00,174,174,0,169,0,0,0.00
147025,LOUTH,Leinster,Haggardstown,5819,8,8,5495,13,11,0.14,6390,6390,34,5927,38,0.59,6932,6932,63,6420,67,91,0.97
67038,GALWAY,Connacht,Boyounagh,269,0,0,256,0,0,0.00,257,257,2,240,4,1.56,253,253,2,238,2,2,0.79
247072,WEXFORD,Leinster,Killoughrum,611,0,0,589,0,0,0.00,771,771,1,734,1,0.13,846,846,1,791,1,1,0.12
137051,LONGFORD,Leinster,Mullanalaghta,295,1,0,285,0,0,0.00,299,299,0,286,0,0.00,298,298,2,281,2,3,0.67
127016,LIMERICK,Munster,Ballyallinan,387,0,0,372,1,0,0.00,415,415,1,400,1,0.24,428,428,0,414,0,1,0.00
77065,KERRY,Munster,An Daingean,1568,29,29,1269,62,66,1.85,1538,1538,35,1039,35,2.28,1623,1623,30,1139,30,26,1.85
48067,CORK,Munster,Togher B,711,0,0,698,0,0,0.00,683,683,7,651,9,1.32,701,701,3,664,3,8,0.43
157058,MAYO,Connacht,Coolnaha,493,0,0,451,1,1,0.00,503,503,4,457,4,0.80,511,511,1,475,1,1,0.20
67080,GALWAY,Connacht,Derrew,156,0,0,153,0,0,0.00,166,166,0,161,0,0.00,169,169,0,159,0,0,0.00
77098,KERRY,Munster,Kilgobban,262,0,0,235,0,0,0.00,293,293,3,267,3,1.02,272,272,3,247,3,5,1.10
167037,MEATH,Leinster,Innfield,3132,66,66,2791,9,9,2.11,4006,4006,95,3471,103,2.57,4343,4343,103,3874,113,128,2.60
48064,CORK,Munster,Tivoli A,1313,67,71,1038,8,8,5.41,1505,1505,59,1205,62,4.12,1667,1667,82,1187,83,78,4.98
57080,DONEGAL,Ulster,Goland,326,0,0,311,0,0,0.00,371,371,0,345,0,0.00,372,372,0,347,0,0,0.00
77165,KERRY,Munster,Valencia,674,5,5,586,3,7,0.74,665,665,1,576,1,0.15,657,657,0,569,0,0,0.00
137025,LONGFORD,Leinster,Doory,414,0,0,382,0,0,0.00,457,457,5,434,5,1.09,424,424,0,397,0,0,0.00
237039,WESTMEATH,Leinster,Dysart,233,0,0,222,0,0,0.00,250,250,0,242,0,0.00,239,239,2,224,2,2,0.84
117025,LEITRIM,Connacht,Corrala,226,0,0,216,0,0,0.00,248,248,0,241,0,0.00,246,246,0,234,0,0,0.00
268118,DUBLIN,Leinster,Phoenix Park,1533,52,56,1170,22,21,3.65,1538,1538,74,1124,76,4.94,1534,1534,54,1070,58,58,3.78
47306,CORK,Munster,Templemichael,660,2,2,620,1,1,0.30,695,695,0,659,0,0.00,741,741,6,705,7,11,0.94
47210,CORK,Munster,Kilmonoge,970,15,14,863,0,0,1.44,1235,1235,11,1117,11,0.89,1329,1329,15,1195,14,16,1.05
57117,DONEGAL,Ulster,Málainn Bhig,388,0,0,364,0,0,0.00,365,365,0,341,0,0.00,376,376,0,333,0,0,0.00
107080,LAOIS,Leinster,Portlaoighise (Maryborough) Urban,3238,198,198,2655,85,90,6.11,3639,3639,350,2658,374,10.28,3878,3878,333,2806,360,386,9.28
217035,TIPPERARY,Munster,Buolick,587,0,0,568,2,2,0.00,652,652,9,617,9,1.38,621,621,0,597,0,0,0.00
127083,LIMERICK,Munster,Griston,259,0,0,248,0,0,0.00,299,299,0,286,0,0.00,304,304,0,290,0,0,0.00
97023,KILKENNY,Leinster,Castlegannon,115,0,0,104,0,0,0.00,124,124,0,114,0,0.00,118,118,0,114,0,0,0.00
237008,WESTMEATH,Leinster,Ballinlough,147,0,0,134,0,0,0.00,134,134,0,119,0,0.00,163,163,0,151,0,0,0.00
128036,LIMERICK,Munster,Singland B,3844,19,19,3672,1,1,0.49,3869,3869,76,3597,85,2.20,3873,3873,99,3630,97,122,2.50
127133,LIMERICK,Munster,Templebredon,495,0,0,472,0,0,0.00,550,550,1,521,1,0.18,547,547,1,521,1,1,0.18
127049,LIMERICK,Munster,Coolrus,414,0,0,405,0,0,0.00,408,408,3,380,3,0.74,415,415,2,400,2,2,0.48
47260,CORK,Munster,Monanimy,666,1,0,622,0,0,0.00,761,761,8,702,8,1.05,812,812,5,742,6,11,0.74
267055,DUBLIN,Leinster,Clonskeagh-Milltown,1871,5,5,1626,0,0,0.27,1975,1975,11,1714,12,0.61,2049,2049,13,1782,12,13,0.59
48030,CORK,Munster,Gillabbey C,1563,13,13,1433,3,3,0.83,1563,1563,3,1339,3,0.19,2198,2198,17,1520,19,18,0.86
227077,WATERFORD,Munster,Portlaw,1392,13,13,1301,0,0,0.93,1598,1598,24,1466,27,1.69,1629,1629,31,1471,30,39,1.84
127067,LIMERICK,Munster,Duntryleague,321,3,3,291,0,0,0.93,352,352,3,313,3,0.85,333,333,2,302,3,2,0.90
67087,GALWAY,Connacht,Doonloughan,98,0,0,86,0,0,0.00,94,94,0,71,0,0.00,82,82,0,64,0,0,0.00
47233,CORK,Munster,Knocktemple,395,0,0,376,0,0,0.00,429,429,3,405,3,0.70,476,476,1,428,1,0,0.21
267046,DUBLIN,Leinster,Churchtown-Woodlawn,1296,6,7,1181,0,0,0.54,1384,1384,5,1214,6,0.43,1481,1481,6,1344,8,8,0.54
217064,TIPPERARY,Munster,Curraheen,301,0,0,283,0,0,0.00,285,285,0,272,0,0.00,288,288,0,276,0,0,0.00
77156,KERRY,Munster,Tahilla,181,0,0,131,0,0,0.00,210,210,0,141,0,0.00,178,178,0,128,0,1,0.00
268142,DUBLIN,Leinster,St. Kevin's,4374,157,153,2365,24,24,3.50,4910,4910,88,2251,91,1.85,5122,5122,46,2202,49,43,0.96
157062,MAYO,Connacht,Croaghmoyle,161,0,0,140,0,0,0.00,166,166,0,151,0,0.00,172,172,0,149,0,0,0.00
147005,LOUTH,Leinster,Carlingford,1322,0,0,1217,7,7,0.00,1801,1801,11,1570,11,0.61,2185,2185,26,1856,29,24,1.33
268010,DUBLIN,Leinster,Ballybough B,2918,228,234,1994,37,42,8.02,3349,3349,166,1849,174,5.20,3698,3698,117,2009,133,121,3.60
67215,GALWAY,Connacht,Tynagh,413,3,3,395,0,0,0.73,442,442,0,419,0,0.00,447,447,0,424,0,0,0.00
157037,MAYO,Connacht,Bohola,220,2,2,203,0,0,0.91,309,309,8,275,9,2.91,310,310,0,279,0,0,0.00
177038,MONAGHAN,Ulster,Drumgurra,550,2,2,513,0,0,0.36,683,683,9,616,12,1.76,693,693,3,640,3,3,0.43
37120,CLARE,Munster,Mountievers,886,20,22,818,0,0,2.48,1226,1226,38,1104,40,3.26,1281,1281,54,1151,52,56,4.06
207052,SLIGO,Connacht,Kilmactranny,333,0,0,311,0,0,0.00,344,344,0,319,0,0.00,320,320,1,295,1,0,0.31
167080,MEATH,Leinster,Skreen,1399,10,10,1314,2,2,0.71,1448,1448,13,1339,13,0.90,1481,1481,12,1399,12,11,0.81
57029,DONEGAL,Ulster,Castleforward,899,1,1,843,0,0,0.11,1345,1345,1,1249,1,0.07,1356,1356,2,1261,2,2,0.15
47115,CORK,Munster,Corkbeg,2108,22,22,1864,5,5,1.04,2571,2571,57,2243,62,2.41,2601,2601,41,2307,44,48,1.69
267071,DUBLIN,Leinster,Dún Laoghaire-Mount Town,1597,15,15,1501,0,0,0.94,1734,1734,43,1581,44,2.54,1779,1779,44,1593,50,50,2.81
37098,CLARE,Munster,Kilrush Rural,607,7,6,548,1,1,0.99,748,748,34,651,39,5.21,726,726,33,647,35,40,4.82
48006,CORK,Munster,Bishopstown A,1560,21,20,1346,0,0,1.28,1326,1326,23,1121,25,1.89,2223,2223,29,1610,29,29,1.30
107011,LAOIS,Leinster,Ballycarroll,243,0,0,237,0,0,0.00,300,300,0,291,0,0.00,337,337,0,324,0,0,0.00
247087,WEXFORD,Leinster,Monamolin,655,1,1,626,0,0,0.15,754,754,0,712,0,0.00,785,785,1,750,0,0,0.00
247100,WEXFORD,Leinster,Rosbercon Urban,628,180,161,339,10,11,25.64,626,626,126,369,133,21.25,643,643,153,376,162,176,25.19
197085,ROSCOMMON,Connacht,Lismaha,342,0,0,332,0,0,0.00,370,370,0,337,0,0.00,356,356,0,333,0,0,0.00
47131,CORK,Munster,Douce,238,0,0,194,0,0,0.00,216,216,0,168,0,0.00,225,225,0,178,0,0,0.00
107029,LAOIS,Leinster,Clondarrig,528,0,0,510,0,0,0.00,1503,1503,118,1157,125,8.32,1872,1872,186,1424,215,233,11.49
167079,MEATH,Leinster,Rodanstown,1058,4,4,1006,0,0,0.38,1039,1039,1,980,1,0.10,1123,1123,11,1044,12,13,1.07
267147,DUBLIN,Leinster,Tallaght-Springfield,7765,377,377,5739,178,186,4.86,9123,9123,1129,5781,1195,13.10,11012,11012,1207,7284,1284,1348,11.66
217109,TIPPERARY,Munster,Kilnarath,311,0,0,299,0,0,0.00,334,334,4,309,5,1.50,331,331,2,317,3,3,0.91
268094,DUBLIN,Leinster,Kimmage E,3384,45,49,3132,0,0,1.45,3236,3236,22,2903,25,0.77,3395,3395,30,3012,30,38,0.88
268146,DUBLIN,Leinster,Terenure C,1764,15,14,1669,2,1,0.79,1880,1880,3,1750,2,0.11,1854,1854,2,1708,1,2,0.05
17014,CARLOW,Leinster,Clonmore,527,0,0,489,0,0,0.00,560,560,0,528,0,0.00,526,526,0,498,0,0,0.00
107037,LAOIS,Leinster,Cullenagh,110,0,0,101,0,0,0.00,141,141,0,120,0,0.00,144,144,0,137,0,0,0.00
77041,KERRY,Munster,Carrig,408,0,0,390,0,0,0.00,397,397,0,372,0,0.00,351,351,0,332,0,0,0.00
268069,DUBLIN,Leinster,Finglas South D,2180,10,9,2081,8,8,0.41,2311,2311,19,2165,20,0.87,2427,2427,27,2253,28,36,1.15
87065,KILDARE,Leinster,Lullymore,181,0,0,174,0,0,0.00,191,191,0,179,0,0.00,187,187,0,179,0,0,0.00
267073,DUBLIN,Leinster,Dún Laoghaire-Sallynoggin South,1365,21,21,1256,5,6,1.54,1354,1354,16,1249,16,1.18,1441,1441,15,1323,15,16,1.04
147030,LOUTH,Leinster,Monasterboice,1158,0,0,1107,5,5,0.00,1342,1342,1,1284,1,0.07,1373,1373,0,1311,0,0,0.00
87086,KILDARE,Leinster,Timahoe North,988,1,1,957,0,0,0.10,1089,1089,2,1049,2,0.18,1161,1161,4,1115,4,4,0.34
207048,SLIGO,Connacht,Killadoon,290,3,3,278,0,0,1.03,293,293,0,266,0,0.00,277,277,0,252,0,0,0.00
107001,LAOIS,Leinster,Abbeyleix,2539,12,13,2345,11,11,0.51,2837,2837,18,2520,18,0.63,2780,2780,17,2566,17,20,0.61
57006,DONEGAL,Ulster,Ards,651,0,0,595,0,0,0.00,754,754,0,619,0,0.00,723,723,0,615,0,0,0.00
67109,GALWAY,Connacht,Inishbofin,191,0,0,178,0,0,0.00,160,160,2,142,2,1.25,175,175,0,151,0,0,0.00
67053,GALWAY,Connacht,Castleffrench,477,1,1,458,0,0,0.21,524,524,1,497,1,0.19,522,522,0,505,0,0,0.00
127111,LIMERICK,Munster,Monagay,1111,5,5,1066,0,0,0.45,1219,1219,6,1158,7,0.57,1221,1221,4,1155,6,6,0.49
157070,MAYO,Connacht,Deel,511,0,0,496,0,0,0.00,532,532,0,508,0,0.00,481,481,2,465,2,2,0.42
87019,KILDARE,Leinster,Carragh,1481,1,1,1419,3,3,0.07,1725,1725,12,1636,14,0.81,1823,1823,25,1715,28,28,1.54
247089,WEXFORD,Leinster,Moyacomb,462,7,7,425,15,13,1.52,444,444,8,415,8,1.80,409,409,6,388,6,5,1.47
237030,WESTMEATH,Leinster,Clonlost,446,1,1,430,0,0,0.22,448,448,1,429,0,0.00,448,448,1,430,0,2,0.00
47308,CORK,Munster,Templenacarriga,533,0,0,507,0,0,0.00,572,572,3,543,3,0.52,596,596,9,555,9,9,1.51
267139,DUBLIN,Leinster,Tallaght-Glenview,1237,24,24,1073,5,6,1.94,1723,1723,156,1330,167,9.69,1934,1934,158,1431,172,191,8.89
197089,ROSCOMMON,Connacht,Lisgarve / Mantua,219,0,0,205,0,0,0.00,237,237,0,215,0,0.00,226,226,3,203,3,4,1.33
127044,LIMERICK,Munster,Clarina,1644,5,4,1591,0,0,0.24,1730,1730,17,1639,18,1.04,1770,1770,18,1690,20,23,1.13
87074,KILDARE,Leinster,Nurney,891,0,0,851,1,1,0.00,959,959,2,920,2,0.21,1081,1081,3,1038,3,3,0.28
157144,MAYO,Connacht,Swineford,2650,10,9,2443,6,6,0.34,2622,2622,30,2347,33,1.26,2527,2527,20,2280,27,29,1.07
197008,ROSCOMMON,Connacht,Athlone West Rural,3090,103,104,2666,13,12,3.37,4450,4450,339,3493,374,8.40,4978,4978,378,3982,430,479,8.64
